SocialSecurityNumberValue|StatusID
676-74-4092|1
283-66-0828|1
806-14-3520|1
752-51-8239|1
608-85-6910|1
077-53-6854|1
974-67-1895|1
124-01-5430|1
553-11-8777|1
790-63-7503|1
273-58-2467|1
979-51-3118|1
107-31-9606|1
390-79-6619|1
397-24-1461|1
304-84-1019|1
979-56-3028|1
793-64-0358|1
530-55-7355|1
866-73-5561|1
205-02-5034|1
602-48-9255|1
577-63-3353|1
379-97-2202|1
725-58-8847|1
528-72-7687|1
397-25-2629|1
776-81-0741|1
448-48-9471|1
211-45-9622|1
576-24-5820|1
405-19-7732|1
159-79-7539|1
221-72-2182|1
766-60-5890|1
083-07-0527|1
151-01-8267|1
966-47-4810|1
293-43-2055|1
429-16-9998|1
978-37-1797|1
373-80-7290|1
638-32-3996|1
112-37-9303|1
015-18-5224|1
045-01-2100|1
485-37-4112|1
894-06-4469|1
136-61-7716|1
101-12-7556|1
568-73-6417|1
754-24-3601|1
039-39-7975|1
860-44-7484|1
653-04-6333|1
896-95-2928|1
958-25-4199|1
995-94-7890|1
589-09-3063|1
733-24-1936|1
957-54-2088|1
644-54-6400|1
289-26-9342|1
163-01-6158|1
413-62-9206|1
663-24-0206|1
813-24-6575|1
479-15-8629|1
336-57-7848|1
852-17-1583|1
054-31-1558|1
604-90-9071|1
540-01-4957|1
993-61-6914|1
359-79-2422|1
804-58-3193|1
868-92-8424|1
286-91-9985|1
536-48-3948|1
346-31-9714|1
855-44-0952|1
776-11-7004|1
460-81-7225|1
014-13-2324|1
525-82-6314|1
966-12-3462|1
621-53-9891|1
466-98-2396|1
316-77-3866|1
158-07-4238|1
512-20-7008|1
524-14-1716|1
596-58-6877|1
542-35-7746|1
597-85-8027|1
610-76-0989|1
367-57-3585|1
049-72-7767|1
982-39-4518|1
855-46-3405|1
314-30-7405|1
299-50-9294|1
531-01-6821|1
460-37-5377|1
658-08-1876|1
215-87-1294|1
437-70-0073|1
288-79-4980|1
066-46-4687|1
924-54-7485|1
720-74-1225|1
347-23-0412|1
035-30-3538|1
873-08-7602|1
417-90-2001|1
820-39-6461|1
589-77-5208|1
323-42-7543|1
333-03-5127|1
243-24-0374|1
461-61-4587|1
933-74-6291|1
415-31-8511|1
147-18-5709|1
775-56-6272|1
247-87-8828|1
298-25-0735|1
822-34-7742|1
228-40-3221|1
368-02-2017|1
528-79-0646|1
317-41-4712|1
302-48-1672|1
571-41-0792|1
795-44-5872|1
949-55-8551|1
127-09-1553|1
630-94-9887|1
963-64-2724|1
684-70-3428|1
307-05-2970|1
649-62-3889|1
506-46-1510|1
156-94-3878|1
715-72-8392|1
994-03-8923|1
187-28-8503|1
467-24-9278|1
047-89-8470|1
076-35-7744|1
199-62-7772|1
824-27-3582|1
782-15-8248|1
199-44-0880|1
704-97-1409|1
767-91-2175|1
150-96-6107|1
380-50-4280|1
492-84-8061|1
369-60-7192|1
542-43-1065|1
377-95-3282|1
610-89-4632|1
481-22-8819|1
068-98-8344|1
762-76-2700|1
787-28-9845|1
629-92-3831|1
164-82-1199|1
349-33-4237|1
552-41-5424|1
106-65-0129|1
981-33-0140|1
812-16-0229|1
754-67-7573|1
729-31-5086|1
593-73-0773|1
536-58-3243|1
734-91-5044|1
723-22-1383|1
209-26-5592|1
040-92-7991|1
340-96-3322|1
821-78-4353|1
256-97-1219|1
961-87-2578|1
626-44-5064|1
611-75-6020|1
347-02-8308|1
218-37-7443|1
508-26-1147|1
875-60-8956|1
464-71-7395|1
958-39-3506|1
177-77-9491|1
642-28-6078|1
203-77-0370|1
247-10-7780|1
632-60-5056|1
957-69-9130|1
968-13-5909|1
588-32-5227|1
321-38-3700|1
227-50-1605|1
518-67-0457|1
156-44-9837|1
653-70-7357|1
223-02-5981|1
707-26-1607|1
337-25-0074|1
390-51-0218|1
826-99-2679|1
759-59-4587|1
427-32-8999|1
238-97-2749|1
876-73-4300|1
732-48-1621|1
522-31-9886|1
178-74-1057|1
992-88-0515|1
362-98-1363|1
363-83-9916|1
139-69-6776|1
778-40-8465|1
525-23-3832|1
835-98-0397|1
323-83-5333|1
730-60-7679|1
845-86-2019|1
034-65-2447|1
163-76-7080|1
407-07-3372|1
763-87-1398|1
283-74-0367|1
752-95-0800|1
316-99-0781|1
605-34-7601|1
066-67-0496|1
518-63-3798|1
369-52-9682|1
789-11-0426|1
433-61-6290|1
139-12-1619|1
046-08-1099|1
899-04-0932|1
497-97-6497|1
688-53-8713|1
124-43-3077|1
484-10-0976|1
658-89-4332|1
957-40-3579|1
172-49-6322|1
994-32-3390|1
451-18-8788|1
916-56-2693|1
650-17-6294|1
956-03-6529|1
730-68-9875|1
097-66-6778|1
735-94-5194|1
531-48-2289|1
728-09-6770|1
752-73-5467|1
461-50-6590|1
311-24-3527|1
992-21-8682|1
039-83-9300|1
468-70-8675|1
780-23-7147|1
370-08-8275|1
954-26-3708|1
819-92-6970|1
650-19-4710|1
592-89-4379|1
083-50-5188|1
993-42-4434|1
635-11-4583|1
809-69-1143|1
589-07-7780|1
361-94-8611|1
962-38-6536|1
719-51-2436|1
288-49-3176|1
656-34-0202|1
397-45-9359|1
492-39-2067|1
349-78-8080|1
272-73-9704|1
369-15-5625|1
257-23-8561|1
919-29-2390|1
610-63-5166|1
784-36-9888|1
276-70-9281|1
126-97-7617|1
438-41-2507|1
179-10-6778|1
571-02-1622|1
053-69-6461|1
683-35-3618|1
681-04-2610|1
462-73-0540|1
781-78-8158|1
419-71-0220|1
218-08-0806|1
880-15-7564|1
209-93-7324|1
312-08-1330|1
179-35-2762|1
077-56-9392|1
870-10-0136|1
627-59-6741|1
667-66-2423|1
708-66-6249|1
435-76-3893|1
656-35-9391|1
082-18-5454|1
889-47-4190|1
629-37-9533|1
128-29-3892|1
777-70-2306|1
876-55-6069|1
009-59-4792|1
407-22-4812|1
514-50-2740|1
108-87-3193|1
743-52-9941|1
337-99-3837|1
394-98-6265|1
594-99-2250|1
721-54-3811|1
853-93-9528|1
394-56-2101|1
782-65-7627|1
460-67-9603|1
065-38-9735|1
145-52-4923|1
634-39-7609|1
395-44-7089|1
847-48-5680|1
980-41-5929|1
254-68-6735|1
100-66-5709|1
321-71-3187|1
110-96-8747|1
232-87-3202|1
423-33-6054|1
653-45-4761|1
732-09-1550|1
620-46-4893|1
244-55-0758|1
642-80-2338|1
170-21-9894|1
287-96-7144|1
403-82-8086|1
174-52-4229|1
886-17-5636|1
389-42-1529|1
962-33-9642|1
117-52-5990|1
519-48-2030|1
082-08-1657|1
243-47-1595|1
641-07-6713|1
331-14-3657|1
891-25-6256|1
667-56-5618|1
732-73-2945|1
925-85-1240|1
922-68-4744|1
270-06-6843|1
391-77-4842|1
511-32-7467|1
643-93-0577|1
264-25-1021|1
892-06-2870|1
787-08-0773|1
339-45-9624|1
038-78-7458|1
908-16-2222|1
042-32-7875|1
685-37-0087|1
987-94-3684|1
881-38-9292|1
878-03-6283|1
504-47-4889|1
193-04-7969|1
837-14-6082|1
397-93-6035|1
722-35-9816|1
738-60-1652|1
525-60-6107|1
270-58-8736|1
094-90-1179|1
918-90-6918|1
148-46-4249|1
334-53-3179|1
257-71-1226|1
425-21-1844|1
180-29-4406|1
405-27-5871|1
387-15-7766|1
764-36-4234|1
018-24-8904|1
615-10-1282|1
679-91-2300|1
916-25-4710|1
179-39-8200|1
664-48-8871|1
043-10-3963|1
426-09-2902|1
433-69-6401|1
531-53-7626|1
915-39-1056|1
002-32-2992|1
428-64-6167|1
994-74-2866|1
954-27-0390|1
969-23-8775|1
767-72-6616|1
889-72-2549|1
028-59-1432|1
600-19-4111|1
488-15-3864|1
467-01-8651|1
366-18-0711|1
521-24-8397|1
271-05-3532|1
110-47-8277|1
252-46-4615|1
762-76-8089|1
101-03-6624|1
850-97-7254|1
156-82-4595|1
206-51-5978|1
900-49-2619|1
174-60-0496|1
806-25-4867|1
822-62-6733|1
901-91-1192|1
316-35-7187|1
949-72-3848|1
577-37-9753|1
203-51-2027|1
346-37-4091|1
380-07-5419|1
755-21-9849|1
566-08-8593|1
412-95-5173|1
322-28-4066|1
989-94-0571|1
606-84-4783|1
741-26-7808|1
213-32-1209|1
287-97-0894|1
847-46-8814|1
078-44-5545|1
132-15-7077|1
135-75-2715|1
859-54-7693|1
867-26-0871|1
569-22-5659|1
146-74-5243|1
930-64-8085|1
761-54-8870|1
864-28-1064|1
770-56-4953|1
636-25-8376|1
852-85-8026|1
350-47-0910|1
207-88-7183|1
012-35-0673|1
034-72-7574|1
523-70-7216|1
357-15-8021|1
746-37-6038|1
820-27-4703|1
165-09-9727|1
274-23-0107|1
250-71-3559|1
763-79-2672|1
433-72-7579|1
091-75-1970|1
819-83-5615|1
349-25-8636|1
773-28-0980|1
036-11-4874|1
199-53-2020|1
620-05-7922|1
745-74-1140|1
057-78-0012|1
402-76-9050|1
454-92-4226|1
045-65-6209|1
407-01-4398|1
908-81-8427|1
109-50-9527|1
912-22-6104|1
868-56-2675|1
066-81-6824|1
965-35-0120|1
083-76-0461|1
560-94-4863|1
958-32-3551|1
675-99-4505|1
866-79-5280|1
762-71-2256|1
949-64-2373|1
161-15-5703|1
391-53-1959|1
637-39-1109|1
740-08-3111|1
609-33-2377|1
394-35-8686|1
357-15-1809|1
598-24-2227|1
160-01-7725|1
739-31-1011|1
457-02-7081|1
774-92-6191|1
476-17-4145|1
291-32-9302|1
245-93-9128|1
140-26-4681|1
291-37-3632|1
357-59-4860|1
057-56-9067|1
348-23-5309|1
423-89-0861|1
010-29-0622|1
603-83-4020|1
618-91-1790|1
454-07-8293|1
251-35-3021|1
310-03-7445|1
305-45-9346|1
738-10-4233|1
222-72-3584|1
712-13-9386|1
883-86-4231|1
844-24-6518|1
850-54-4232|1
067-67-4506|1
185-90-5270|1
657-80-2101|1
605-04-2105|1
786-12-4488|1
152-27-1834|1
639-38-1161|1
044-90-7897|1
241-57-1990|1
406-41-1189|1
650-46-4839|1
321-24-7773|1
484-55-1973|1
896-56-9125|1
149-11-0905|1
728-10-7481|1
974-69-9626|1
468-21-1557|1
307-03-7656|1
661-94-3320|1
328-25-3993|1
092-95-5784|1
726-47-8806|1
671-67-7182|1
986-74-8154|1
204-89-7985|1
699-51-4737|1
451-43-7137|1
157-18-2476|1
328-02-2159|1
012-82-6096|1
865-57-3150|1
513-06-1533|1
512-01-6319|1
867-30-0254|1
245-48-4690|1
340-11-1272|1
967-96-4318|1
858-87-8185|1
685-93-7726|1
331-40-4511|1
665-66-8441|1
109-12-1745|1
500-69-8382|1
645-19-5105|1
841-58-1291|1
688-91-6994|1
778-98-9104|1
089-05-8617|1
178-01-6910|1
496-82-1222|1
381-18-6033|1
181-21-6431|1
182-14-3616|1
295-84-4135|1
289-32-7742|1
921-02-2938|1
689-99-0231|1
074-55-4102|1
541-58-6152|1
982-93-1139|1
483-01-8625|1
716-27-0062|1
907-66-3808|1
486-51-7761|1
338-48-1483|1
497-80-7225|1
088-26-9904|1
397-80-8304|1
100-31-6289|1
193-64-6264|1
028-20-2050|1
248-81-8358|1
551-57-0574|1
768-02-3555|1
913-21-4902|1
247-73-0681|1
262-05-7765|1
892-89-6742|1
124-09-1969|1
033-62-9570|1
377-71-0210|1
754-46-3083|1
571-09-6732|1
313-94-2267|1
665-32-2425|1
635-48-6037|1
340-85-5721|1
561-93-5964|1
850-14-3037|1
531-13-7248|1
639-52-9561|1
101-39-3001|1
335-16-7451|1
182-67-6452|1
395-94-0977|1
550-23-5757|1
432-49-6019|1
593-69-7646|1
385-81-7827|1
425-90-3231|1
005-04-9657|1
948-67-4271|1
271-56-9284|1
942-30-3257|1
858-16-1765|1
926-17-9818|1
499-30-9076|1
728-10-6358|1
123-05-8270|1
192-71-5745|1
517-91-2543|1
422-18-6355|1
679-45-2759|1
670-28-6626|1
647-49-1882|1
276-73-5335|1
588-46-6505|1
801-92-6044|1
416-28-9412|1
330-82-6279|1
600-08-8495|1
354-43-3903|1
072-44-9809|1
541-25-7194|1
706-82-0207|1
245-08-6096|1
448-84-3111|1
294-60-2574|1
924-71-9841|1
650-01-9006|1
694-35-6210|1
648-07-2003|1
813-30-0644|1
798-21-2981|1
552-05-2106|1
931-10-0979|1
584-17-1960|1
332-88-9789|1
317-31-4758|1
592-43-7086|1
406-42-4300|1
081-84-8977|1
099-06-7575|1
820-43-7873|1
545-65-6417|1
014-74-5560|1
047-99-6213|1
886-07-8361|1
705-36-4674|1
642-33-7640|1
724-22-8633|1
356-39-7833|1
868-47-2005|1
313-83-0371|1
340-76-7383|1
409-78-2325|1
337-31-5655|1
919-55-4372|1
088-52-3554|1
594-38-4842|1
430-46-7267|1
993-10-2113|1
924-19-2580|1
858-15-2688|1
356-73-1602|1
584-55-3028|1
098-30-5761|1
235-31-0276|1
199-80-6752|1
426-27-8719|1
428-28-0967|1
716-88-3764|1
311-35-6674|1
527-48-5969|1
974-48-1587|1
297-56-8116|1
277-50-9738|1
053-50-0796|1
908-20-1515|1
699-79-2914|1
536-50-9211|1
386-43-8709|1
172-64-8514|1
783-28-1991|1
635-57-8114|1
979-26-8260|1
869-90-2403|1
863-15-7654|1
898-38-7780|1
018-81-6870|1
225-61-5520|1
376-99-9868|1
676-59-0484|1
288-13-9251|1
960-49-2291|1
774-42-9253|1
268-92-9350|1
326-83-8930|1
052-67-3487|1
156-49-0553|1
093-16-8310|1
165-56-6628|1
647-26-5798|1
824-31-6719|1
777-58-7772|1
315-90-6558|1
536-13-9579|1
852-75-8791|1
752-90-7808|1
659-33-3186|1
638-52-1006|1
993-20-9696|1
095-79-9343|1
566-13-1580|1
346-44-6257|1
263-55-2491|1
116-73-7688|1
693-62-3645|1
098-24-4060|1
951-41-6594|1
882-98-9343|1
261-19-7832|1
571-78-3866|1
807-22-1080|1
721-97-9958|1
800-51-3054|1
254-49-3517|1
532-54-5890|1
550-94-9007|1
736-89-9543|1
564-15-3831|1
275-68-1395|1
224-09-2572|1
842-69-7631|1
862-31-5150|1
661-97-6492|1
369-30-7332|1
101-70-9236|1
308-35-4451|1
345-71-2412|1
882-83-8888|1
432-25-0787|1
725-45-2861|1
856-58-4227|1
049-41-7972|1
588-67-2347|1
074-89-9739|1
252-37-5983|1
221-46-4438|1
460-96-3338|1
694-87-3730|1
016-96-8564|1
874-43-0646|1
436-93-5247|1
363-51-7212|1
311-06-2875|1
127-72-6811|1
211-27-8225|1
267-63-4678|1
291-21-7806|1
635-27-4794|1
952-17-6979|1
050-04-4509|1
940-71-2391|1
170-64-9528|1
449-88-8552|1
877-91-4109|1
157-33-2480|1
653-48-6070|1
550-75-3291|1
389-58-2191|1
284-80-6707|1
046-41-3503|1
024-26-0200|1
836-19-0051|1
442-04-6336|1
869-81-7425|1
612-41-3006|1
370-48-9321|1
232-30-6779|1
091-50-2835|1
122-55-1303|1
020-88-8363|1
282-40-4775|1
505-85-6498|1
391-32-1477|1
243-21-4439|1
973-68-9307|1
586-77-1706|1
918-91-3229|1
738-81-1114|1
672-93-7615|1
736-71-6332|1
874-42-1540|1
797-59-4141|1
265-11-5595|1
651-97-1589|1
784-98-0889|1
234-12-8184|1
353-53-7761|1
959-11-9720|1
513-54-5900|1
366-83-9214|1
888-65-6048|1
514-37-7885|1
290-18-0934|1
517-32-6685|1
611-27-9353|1
164-95-8253|1
023-44-8149|1
943-38-1796|1
857-91-3207|1
182-29-0439|1
824-89-2749|1
638-76-3245|1
554-27-6202|1
301-94-9412|1
725-83-2138|1
108-35-8336|1
037-35-5896|1
764-35-3945|1
107-94-2706|1
425-66-4534|1
468-11-8924|1
050-69-4226|1
394-97-5054|1
611-61-6841|1
205-72-4940|1
873-22-5478|1
965-75-5661|1
487-15-9343|1
454-06-5551|1
880-53-8170|1
054-13-6125|1
167-83-8362|1
049-67-1435|1
791-71-3759|1
328-43-7393|1
905-56-6216|1
900-24-7274|1
723-46-9080|1
887-98-9626|1
958-59-6331|1
867-51-4415|1
688-56-4813|1
072-04-8897|1
658-82-5423|1
404-18-0355|1
191-16-7194|1
195-55-4999|1
933-98-2985|1
090-33-6693|1
704-28-8514|1
873-09-0804|1
510-92-2007|1
934-64-8688|1
258-83-5212|1
732-25-4082|1
185-32-2847|1
872-70-8221|1
243-76-0465|1
134-93-5333|1
143-60-2257|1
812-37-7587|1
039-78-7341|1
462-89-2511|1
834-26-5189|1
850-93-7148|1
978-20-7372|1
890-90-0129|1
385-83-5825|1
030-63-3275|1
034-38-9896|1
667-79-0412|1
643-45-4668|1
762-69-4586|1
674-72-4244|1
034-04-4412|1
303-39-8262|1
332-16-7324|1
796-26-6941|1
213-43-5353|1
177-01-1538|1
407-43-5169|1
262-17-4644|1
478-21-4908|1
248-22-5080|1
279-22-1816|1
588-35-7939|1
142-72-2378|1
501-70-2228|1
257-87-5388|1
347-43-0189|1
931-59-6846|1
305-27-2950|1
907-77-8705|1
976-82-1852|1
336-09-9380|1
225-52-0363|1
513-62-0762|1
741-04-2830|1
916-90-7259|1
294-01-2961|1
925-13-7772|1
472-32-6302|1
823-97-9490|1
886-68-5789|1
923-17-9004|1
053-17-6186|1
285-04-3538|1
503-83-8058|1
942-19-5513|1
402-39-3620|1
569-61-7679|1
574-06-6949|1
408-86-7671|1
308-40-5437|1
088-62-9435|1
497-81-8702|1
383-86-7397|1
108-01-9714|1
942-42-2962|1
971-53-1263|1
079-42-5849|1
587-32-0675|1
811-35-1134|1
206-64-3022|1
851-97-6316|1
810-42-2085|1
862-45-3723|1
681-02-5256|1
622-46-6040|1
796-63-6283|1
399-44-3342|1
641-23-9794|1
958-50-3085|1
876-68-4689|1
757-18-2186|1
438-26-0326|1
340-14-0076|1
088-11-0840|1
754-40-4027|1
060-96-8557|1
464-02-7168|1
485-80-2082|1
967-21-7478|1
652-85-9152|1
900-98-7590|1
903-92-8419|1
307-19-2059|1
571-46-5000|1
621-31-3275|1
251-88-8311|1
577-90-5353|1
453-41-6719|1
752-27-3702|1
011-47-0455|1
285-69-2808|1
093-19-1229|1
325-85-4737|1
561-75-7800|1
650-89-5578|1
217-86-4959|1
880-72-3236|1
916-08-9519|1
380-45-5736|1
087-15-6523|1
472-30-7152|1
161-29-7689|1
220-53-1233|1
205-92-0364|1
358-02-1473|1
755-80-5206|1
114-53-4075|1
874-13-7518|1
722-37-6123|1
329-71-7404|1
549-24-6993|1
821-09-4556|1
065-49-6051|1
789-99-3358|1
373-67-7924|1
287-56-0594|1
804-62-6444|1
053-97-6160|1
245-60-1669|1
963-44-9188|1
157-89-8162|1
383-65-6873|1
337-54-9271|1
692-69-3134|1
915-33-5378|1
072-50-4536|1
959-44-8087|1
553-52-0876|1
097-50-2649|1
084-58-4914|1
289-11-0511|1
686-63-1070|1
520-98-0209|1
105-95-0231|1
133-12-9343|1
331-14-6479|1
079-18-0959|1
713-01-0038|1
111-60-3663|1
728-29-1591|1
423-26-9596|1
436-40-5889|1
263-23-6928|1
431-55-5118|1
433-85-4847|1
785-42-4114|1
154-76-3588|1
617-01-4033|1
396-57-0976|1
048-58-0287|1
741-79-7032|1
861-68-6962|1
064-69-7098|1
346-07-9081|1
955-65-6211|1
584-28-1496|1
519-33-1829|1
954-57-5216|1
800-80-2487|1
556-04-8275|1
491-22-6532|1
664-69-7612|1
808-57-1718|1
788-72-7244|1
701-80-6963|1
451-66-3579|1
782-81-2950|1
948-53-2517|1
845-78-2155|1
182-07-8770|1
448-51-6560|1
882-85-8537|1
255-29-9572|1
860-77-7095|1
977-73-6021|1
459-26-7676|1
825-35-1438|1
890-77-2291|1
533-54-6866|1
402-82-9042|1
546-63-5095|1
295-34-2152|1
069-82-9537|1
842-20-3708|1
401-92-0358|1
585-97-7978|1
649-39-5324|1
448-36-7118|1
733-56-7330|1
427-35-3107|1
167-85-4726|1
053-32-1486|1
200-68-3896|1
387-39-4342|1
814-98-1541|1
773-49-8518|1
194-94-5733|1
888-75-4312|1
372-10-2708|1
797-56-7841|1
482-64-4695|1
643-67-3423|1
898-35-6081|1
887-39-2869|1
408-26-9972|1
099-63-3737|1
558-96-0667|1
881-24-4027|1
737-28-1015|1
042-68-2162|1
877-40-1219|1
605-90-7486|1
964-17-3072|1
812-87-1425|1
244-31-5616|1
287-48-4894|1
434-28-4641|1
897-24-6009|1
717-60-4077|1
067-90-3973|1
241-85-6665|1
392-01-9831|1
165-80-3578|1
249-14-4629|1
067-74-0858|1
924-64-9276|1
841-45-7977|1
612-61-4075|1
752-98-1624|1
521-88-3039|1
341-89-2654|1
909-57-0179|1
476-85-2966|1
578-13-6778|1
132-19-1402|1
002-83-4941|1
515-79-9635|1
480-23-4546|1
599-63-2494|1
259-64-0288|1
820-64-9147|1
054-90-2356|1
198-16-1749|1
068-45-7855|1
631-27-3296|1
120-48-4221|1
268-75-1502|1
668-01-0947|1
340-86-6722|1
811-31-9422|1
768-22-2121|1
268-76-4774|1
763-08-2777|1
904-80-6739|1
319-45-3452|1
178-85-9630|1
125-48-1484|1
827-99-8888|1
878-16-6382|1
820-71-0469|1
563-39-8462|1
233-30-2313|1
573-36-5050|1
852-36-4027|1
145-36-9473|1
476-35-5586|1
749-17-0118|1
709-68-8306|1
794-94-2251|1
323-39-6051|1
839-94-3642|1
231-34-4170|1
827-09-1479|1
114-60-4859|1
458-27-1230|1
745-68-6291|1
941-40-8036|1
080-07-5513|1
036-85-7008|1
016-44-3580|1
007-25-9738|1
900-02-4139|1
039-91-0214|1
530-65-2623|1
411-63-5577|1
526-25-4132|1
707-05-2586|1
596-38-9868|1
801-76-8722|1
812-20-4872|1
716-81-6478|1
790-11-3543|1
512-56-2596|1
709-71-7691|1
608-41-7539|1
541-67-4351|1
993-51-6031|1
288-31-3906|1
100-41-8686|1
987-10-2537|1
542-23-7180|1
534-81-8364|1
614-62-5279|1
204-02-6929|1
154-99-3411|1
490-98-9704|1
233-26-0905|1
437-82-6865|1
884-43-5040|1
257-69-6974|1
486-52-4597|1
006-17-4814|1
052-08-5970|1
917-92-0482|1
907-79-4953|1
910-14-3095|1
050-61-4221|1
898-75-8385|1
164-11-4066|1
032-65-3856|1
333-36-9304|1
830-72-4890|1
234-15-8310|1
859-44-9144|1
373-32-3330|1
043-53-0290|1
191-97-2948|1
195-21-0805|1
276-59-7708|1
621-84-0630|1
075-02-4236|1
212-58-5698|1
118-08-0724|1
007-68-9860|1
478-19-1716|1
508-52-4387|1
506-12-5746|1
378-84-6762|1
091-14-1495|1
850-55-1306|1
718-61-3052|1
768-78-4189|1
491-17-7304|1
763-92-4532|1
956-19-2969|1
309-71-0179|1
909-77-0624|1
332-12-7218|1
488-70-1793|1
747-12-4471|1
420-27-5217|1
941-29-0649|1
681-71-4049|1
752-02-3631|1
708-74-1962|1
122-42-6555|1
379-78-4218|1
132-94-7873|1
069-39-4965|1
583-28-0879|1
240-74-0412|1
284-34-6570|1
931-02-8966|1
232-63-0059|1
613-16-7510|1
699-62-3733|1
526-37-2761|1
524-37-3386|1
026-29-3266|1
734-87-9022|1
568-10-4306|1
317-51-2733|1
322-43-3995|1
539-19-4062|1
759-15-1544|1
416-52-7848|1
037-37-7621|1
124-06-9128|1
812-71-3753|1
702-26-0542|1
331-20-1413|1
994-66-5301|1
575-30-6432|1
478-38-1990|1
973-98-1770|1
870-76-2209|1
185-61-7701|1
542-70-5048|1
141-45-0401|1
518-51-7972|1
898-62-1668|1
346-21-9928|1
265-76-4836|1
624-84-2226|1
142-56-9913|1
563-15-0712|1
736-94-9509|1
155-52-6489|1
284-79-4990|1
636-85-2186|1
490-06-7909|1
846-58-7582|1
033-63-7776|1
184-60-0005|1
737-56-7684|1
548-40-1396|1
513-58-2957|1
968-78-5631|1
846-74-1008|1
518-07-4203|1
494-63-9102|1
265-14-7833|1
432-30-9788|1
233-53-5210|1
294-55-3370|1
950-42-9584|1
880-73-3884|1
360-13-2772|1
922-52-2756|1
228-99-8360|1
657-51-5671|1
358-69-9765|1
091-47-4259|1
985-12-1046|1
161-28-0463|1
774-67-2302|1
226-89-3265|1
143-64-3249|1
032-14-5054|1
633-34-6128|1
508-21-2959|1
143-57-0164|1
953-93-8613|1
361-86-9448|1
533-89-6204|1
284-20-8427|1
231-15-8457|1
046-01-1041|1
510-52-8771|1
242-33-5561|1
471-46-1301|1
813-48-9123|1
808-02-7048|1
030-82-7394|1
369-86-0355|1
382-61-7419|1
704-75-9355|1
662-40-1941|1
767-46-2020|1
192-63-0603|1
139-71-6105|1
305-89-4031|1
814-72-4180|1
708-48-1809|1
138-20-3273|1
107-67-1362|1
069-13-9056|1
136-54-5775|1
620-81-0550|1
935-05-0151|1
710-62-3847|1
644-89-1091|1
129-07-9762|1
632-57-8901|1
324-99-2728|1
754-52-2014|1
866-66-7858|1
066-13-5054|1
155-01-1740|1
033-68-0809|1
348-88-6736|1
403-99-8584|1
796-49-3100|1
219-97-6128|1
160-44-5609|1
016-81-5413|1
305-86-2839|1
853-07-3852|1
229-64-4936|1
879-49-8869|1
935-10-3790|1
895-29-6881|1
217-92-9987|1
414-95-0313|1
891-65-6833|1
173-90-6869|1
944-14-1926|1
633-73-8188|1
797-49-8096|1
289-18-3531|1
365-91-0037|1
423-29-8815|1
234-27-1521|1
872-80-8904|1
542-89-9072|1
253-96-4206|1
702-06-7387|1
806-93-3506|1
694-30-3677|1
560-10-7897|1
878-92-7471|1
645-05-0419|1
028-47-3653|1
802-93-6413|1
535-08-3403|1
302-09-8378|1
911-54-5321|1
389-59-1178|1
614-56-9819|1
653-73-9808|1
514-67-1662|1
362-99-8708|1
144-89-8408|1
865-23-4941|1
056-90-1169|1
098-27-8630|1
011-39-2121|1
530-65-5540|1
258-49-3415|1
629-04-4914|1
060-38-7396|1
385-29-2656|1
475-18-0776|1
469-16-1933|1
997-05-3193|1
039-34-6867|1
001-52-2865|1
119-64-3363|1
769-98-0253|1
612-11-5048|1
529-51-8656|1
350-80-8505|1
754-67-6119|1
851-62-0991|1
785-54-2335|1
019-53-6021|1
235-22-1557|1
655-63-5142|1
205-94-7319|1
403-61-3041|1
241-86-0680|1
573-94-6448|1
328-65-2409|1
469-29-6629|1
075-15-8948|1
188-34-1017|1
103-75-4512|1
423-38-8851|1
349-87-8854|1
352-15-8644|1
119-35-0553|1
308-61-7590|1
032-22-6009|1
589-69-8850|1
361-76-9359|1
493-58-4787|1
619-02-6076|1
630-30-8656|1
853-81-4858|1
183-23-0656|1
759-97-5033|1
377-35-9324|1
608-76-5389|1
136-16-1206|1
501-51-0588|1
566-07-6113|1
949-85-2945|1
407-73-1268|1
257-49-0506|1
190-46-7934|1
273-84-9893|1
535-83-7150|1
382-98-4159|1
004-88-8129|1
939-48-8615|1
487-13-7864|1
807-29-7554|1
874-24-3671|1
771-35-2441|1
377-12-8617|1
882-42-3122|1
745-86-3077|1
132-96-6848|1
344-19-0773|1
196-94-9712|1
482-47-2485|1
265-77-3587|1
264-38-1681|1
039-40-6148|1
622-76-4767|1
471-01-8648|1
554-13-4671|1
501-20-6209|1
554-36-1644|1
102-46-1024|1
678-68-2880|1
396-29-8856|1
995-12-3502|1
503-62-0353|1
145-71-4639|1
693-51-2009|1
208-87-1793|1
213-64-8241|1
504-98-2726|1
627-71-4137|1
195-17-9196|1
066-36-7195|1
327-23-4750|1
591-48-8937|1
515-06-5037|1
432-36-4869|1
157-86-8469|1
963-89-5903|1
923-47-0380|1
464-89-3086|1
613-37-4001|1
936-31-4554|1
116-08-3475|1
744-37-2824|1
726-62-3975|1
286-70-5901|1
321-08-6242|1
785-47-8504|1
567-23-2691|1
329-15-8941|1
681-86-3349|1
167-97-1073|1
494-58-7424|1
049-32-2781|1
140-41-4948|1
564-24-2762|1
193-64-7680|1
448-15-8193|1
684-82-8975|1
550-37-0778|1
187-78-9358|1
453-07-5032|1
947-56-6393|1
290-79-1195|1
847-27-7560|1
346-64-0580|1
356-01-9932|1
992-14-5051|1
